"","target","BlkType","response","rt","sub","error"
"12334","Present","1:1",3,0.437908253205933,"ricg",FALSE
"12335","Present","1:1",3,0.4219750804059,"ricg",FALSE
"12336","Absent","1:1",1,0.595316125475165,"ricg",FALSE
"12337","Present","1:1",3,0.403166892360332,"ricg",FALSE
"12338","Absent","1:1",1,0.45121776116298,"ricg",FALSE
"12339","Absent","1:1",1,0.640426812580927,"ricg",FALSE
"12340","Absent","1:1",1,0.480428691366114,"ricg",FALSE
"12341","Present","1:1",3,0.437453497765318,"ricg",FALSE
"12342","Present","1:1",3,0.314830040934112,"ricg",FALSE
"12343","Present","1:1",3,0.317388178438705,"ricg",FALSE
"12344","Present","1:1",3,0.424228050206693,"ricg",FALSE
"12345","Present","1:1",3,0.405217945783534,"ricg",FALSE
"12346","Present","1:1",3,0.397532432229127,"ricg",FALSE
"12347","Present","1:1",3,0.314727060273299,"ricg",FALSE
"12348","Present","1:1",3,0.341291946869433,"ricg",FALSE
"12349","Absent","1:1",1,0.487873970594364,"ricg",FALSE
"12350","Present","1:1",3,0.48263217075305,"ricg",FALSE
"12351","Absent","1:1",1,0.426401414310249,"ricg",FALSE
"12352","Present","1:1",3,0.450426933294239,"ricg",FALSE
"12353","Absent","1:1",1,0.522328475000904,"ricg",FALSE
"12354","Present","1:1",3,0.437041729251177,"ricg",FALSE
"12355","Present","1:1",3,0.386422125642412,"ricg",FALSE
"12356","Absent","1:1",1,0.541081327012307,"ricg",FALSE
"12357","Absent","1:1",1,0.503673558748687,"ricg",FALSE
"12358","Present","1:1",3,0.407512026648874,"ricg",FALSE
"12359","Present","1:1",3,0.38867787728168,"ricg",FALSE
"12360","Present","1:1",3,0.386071320746851,"ricg",FALSE
"12361","Absent","1:1",1,0.545728275761348,"ricg",FALSE
"12362","Absent","1:1",1,0.399222087214412,"ricg",FALSE
"12363","Present","1:1",3,0.45762236957512,"ricg",FALSE
"12364","Present","1:1",3,0.337726043189605,"ricg",FALSE
"12365","Absent","1:1",1,0.449622557119483,"ricg",FALSE
"12366","Absent","1:1",1,0.454861826991419,"ricg",FALSE
"12367","Absent","1:1",1,0.476189199281407,"ricg",FALSE
"12368","Absent","1:1",1,0.825656752015448,"ricg",FALSE
"12369","Absent","1:1",1,0.396294149367122,"ricg",FALSE
"12370","Present","1:1",3,0.35362807819206,"ricg",FALSE
"12371","Present","1:1",3,0.585316295058874,"ricg",FALSE
"12372","Present","1:1",3,0.396154591286859,"ricg",FALSE
"12373","Present","1:1",1,0.428174558289129,"ricg",TRUE
"12374","Absent","1:1",1,0.558490408086527,"ricg",FALSE
"12375","Present","1:1",3,0.569225113821631,"ricg",FALSE
"12376","Present","1:1",3,0.393021688317276,"ricg",FALSE
"12377","Present","1:1",3,0.518418266154413,"ricg",FALSE
"12378","Absent","1:1",1,0.566357150912836,"ricg",FALSE
"12379","Present","1:1",3,0.392872247191008,"ricg",FALSE
"12380","Present","1:1",3,0.427762650683007,"ricg",FALSE
"12381","Present","1:1",3,0.486145982623839,"ricg",FALSE
"12382","Absent","1:1",1,0.723446544003991,"ricg",FALSE
"12383","Present","1:1",3,0.688866123804246,"ricg",FALSE
"12384","Present","1:1",3,0.472981961071127,"ricg",FALSE
"12385","Absent","1:1",1,0.587437131281149,"ricg",FALSE
"12386","Absent","1:1",1,0.763514772565713,"ricg",FALSE
"12387","Absent","1:1",1,0.59276657783721,"ricg",FALSE
"12388","Present","1:1",3,0.781961246397486,"ricg",FALSE
"12389","Absent","1:1",1,2.73377440123636,"ricg",FALSE
"12390","Present","1:1",3,0.579136703562881,"ricg",FALSE
"12391","Absent","1:1",1,0.826933307714626,"ricg",FALSE
"12392","Absent","1:1",1,0.538923326928625,"ricg",FALSE
"12393","Present","1:1",3,0.813434852763066,"ricg",FALSE
"12394","Present","1:1",3,0.488147075727966,"ricg",FALSE
"12395","Present","1:1",3,0.442666415354324,"ricg",FALSE
"12396","Present","1:1",3,0.677520973643595,"ricg",FALSE
"12397","Absent","1:1",1,0.927944806398955,"ricg",FALSE
"12398","Present","1:1",3,0.453458712668635,"ricg",FALSE
"12399","Absent","1:1",1,0.62116379391,"ricg",FALSE
"12400","Present","1:1",3,0.503764968464111,"ricg",FALSE
"12401","Present","1:3",3,0.648845975940958,"ricg",FALSE
"12402","Absent","1:3",1,0.502033999415289,"ricg",FALSE
"12403","Present","1:3",3,0.509909467440821,"ricg",FALSE
"12404","Present","1:3",3,0.358132168247039,"ricg",FALSE
"12405","Absent","1:3",1,0.517939515475518,"ricg",FALSE
"12406","Present","1:3",3,0.552654614260064,"ricg",FALSE
"12407","Absent","1:3",1,0.485900752265934,"ricg",FALSE
"12408","Absent","1:3",1,0.517955958397806,"ricg",FALSE
"12409","Absent","1:3",1,0.389726897372839,"ricg",FALSE
"12410","Absent","1:3",1,0.496526116703535,"ricg",FALSE
"12411","Present","1:3",3,0.578795597510634,"ricg",FALSE
"12412","Absent","1:3",1,0.626740012113032,"ricg",FALSE
"12413","Absent","1:3",1,0.357653297272464,"ricg",FALSE
"12414","Absent","1:3",1,0.365605228269487,"ricg",FALSE
"12415","Absent","1:3",1,0.394723308967741,"ricg",FALSE
"12416","Absent","1:3",1,0.336158390626906,"ricg",FALSE
"12417","Present","1:3",3,0.407897833841616,"ricg",FALSE
"12418","Absent","1:3",1,0.493290244350646,"ricg",FALSE
"12419","Absent","1:3",1,0.370742040015102,"ricg",FALSE
"12420","Absent","1:3",1,0.575830950670252,"ricg",FALSE
"12421","Present","1:3",1,0.367699843782475,"ricg",TRUE
"12422","Absent","1:3",1,0.634304440499591,"ricg",FALSE
"12423","Absent","1:3",1,1.08261289461598,"ricg",FALSE
"12424","Absent","1:3",1,0.380914652687807,"ricg",FALSE
"12425","Absent","1:3",1,0.450178391044574,"ricg",FALSE
"12426","Absent","1:3",1,0.501040680004962,"ricg",FALSE
"12427","Present","1:3",3,0.444820893028691,"ricg",FALSE
"12428","Absent","1:3",1,0.479448999206397,"ricg",FALSE
"12429","Absent","1:3",1,0.346057037299943,"ricg",FALSE
"12430","Absent","1:3",1,0.367353674032074,"ricg",FALSE
"12431","Present","1:3",3,0.399240522534456,"ricg",FALSE
"12432","Absent","1:3",1,0.426057173050367,"ricg",FALSE
"12433","Present","1:3",3,0.345777985046425,"ricg",FALSE
"12434","Absent","1:3",1,0.380522560043573,"ricg",FALSE
"12435","Absent","1:3",1,0.423411430182568,"ricg",FALSE
"12436","Absent","1:3",1,0.441877230274486,"ricg",FALSE
"12437","Absent","1:3",1,0.316414613842426,"ricg",FALSE
"12438","Absent","1:3",1,0.396256917839764,"ricg",FALSE
"12439","Absent","1:3",1,0.369704891608535,"ricg",FALSE
"12440","Absent","1:3",1,0.409552610584342,"ricg",FALSE
"12441","Absent","1:3",1,0.52424837600779,"ricg",FALSE
"12442","Absent","1:3",1,0.380146143435923,"ricg",FALSE
"12443","Present","1:3",1,0.289501786892743,"ricg",TRUE
"12444","Absent","1:3",1,0.43080439580649,"ricg",FALSE
"12445","Present","1:3",1,0.47056273881617,"ricg",TRUE
"12446","Present","1:3",3,0.473169520905458,"ricg",FALSE
"12447","Present","1:3",3,0.465206868551832,"ricg",FALSE
"12448","Absent","1:3",1,0.507982961446942,"ricg",FALSE
"12449","Absent","1:3",1,0.406263424669078,"ricg",FALSE
"12450","Absent","1:3",1,0.401166355624127,"ricg",FALSE
"12451","Absent","1:3",1,0.377002857441084,"ricg",FALSE
"12452","Absent","1:3",1,0.43012986383178,"ricg",FALSE
"12453","Absent","1:3",1,0.560932655695296,"ricg",FALSE
"12454","Absent","1:3",1,0.401008426131057,"ricg",FALSE
"12455","Absent","1:3",1,0.411328558957393,"ricg",FALSE
"12456","Absent","1:3",1,0.544631911783199,"ricg",FALSE
"12457","Absent","1:3",1,0.350247369784029,"ricg",FALSE
"12458","Absent","1:3",1,0.616787224844302,"ricg",FALSE
"12459","Absent","1:3",1,0.44086885886145,"ricg",FALSE
"12460","Absent","1:3",1,0.456741958982548,"ricg",FALSE
"12461","Absent","1:3",1,0.395095676872415,"ricg",FALSE
"12462","Absent","1:3",1,0.552394267992213,"ricg",FALSE
"12463","Absent","1:3",1,0.808611986550204,"ricg",FALSE
"12464","Absent","1:3",1,0.410956153460575,"ricg",FALSE
"12465","Absent","1:3",1,0.589722731297798,"ricg",FALSE
"12466","Absent","1:3",1,0.408373900421793,"ricg",FALSE
"12467","Present","1:3",3,0.509748568146733,"ricg",FALSE
"12468","Present","1:3",3,0.413470503320696,"ricg",FALSE
"12469","Present","1:3",3,0.392323973100702,"ricg",FALSE
"12470","Present","1:3",3,0.40540455828932,"ricg",FALSE
"12471","Absent","1:3",1,0.472047090347132,"ricg",FALSE
"12472","Absent","1:3",1,0.597475392422893,"ricg",FALSE
"12473","Absent","1:3",1,0.455992106845997,"ricg",FALSE
"12474","Absent","1:3",1,0.448036988012063,"ricg",FALSE
"12475","Absent","1:3",1,0.637380477423676,"ricg",FALSE
"12476","Absent","1:3",1,0.578351574704584,"ricg",FALSE
"12477","Absent","1:3",1,0.437164397059405,"ricg",FALSE
"12478","Present","1:3",3,0.490542039597358,"ricg",FALSE
"12479","Absent","1:3",1,0.597191411804033,"ricg",FALSE
"12480","Present","1:3",3,0.594183270540043,"ricg",FALSE
"12481","Present","1:3",3,0.383604062904624,"ricg",FALSE
"12482","Present","1:3",3,0.319417736518972,"ricg",FALSE
"12483","Absent","1:3",1,0.426159826657113,"ricg",FALSE
"12484","Absent","1:3",1,0.631503756735356,"ricg",FALSE
"12485","Absent","1:3",1,0.362112945574609,"ricg",FALSE
"12486","Absent","1:3",1,0.348479319577336,"ricg",FALSE
"12487","Present","1:3",3,0.444696789190175,"ricg",FALSE
"12488","Absent","1:3",1,0.465737023098427,"ricg",FALSE
"12489","Absent","1:3",1,0.388335316402845,"ricg",FALSE
"12490","Absent","1:3",1,0.508353502360023,"ricg",FALSE
"12491","Absent","1:3",1,0.537555816381882,"ricg",FALSE
"12492","Present","1:3",3,0.463119279061175,"ricg",FALSE
"12493","Absent","1:3",1,0.67347517271628,"ricg",FALSE
"12494","Absent","1:3",1,0.564064784261063,"ricg",FALSE
"12495","Present","1:3",3,0.447002399649136,"ricg",FALSE
"12496","Present","1:3",3,0.401468444509646,"ricg",FALSE
"12497","Absent","1:3",1,0.548013432187417,"ricg",FALSE
"12498","Present","1:3",3,0.409199407292817,"ricg",FALSE
"12499","Present","1:3",3,0.364085381980658,"ricg",FALSE
"12500","Present","1:3",3,0.388179168789975,"ricg",FALSE
"12501","Present","1:3",3,0.339975302618768,"ricg",FALSE
"12502","Absent","1:3",1,0.60915183701627,"ricg",FALSE
"12503","Absent","1:3",1,0.569037272043715,"ricg",FALSE
"12504","Absent","1:3",1,0.646300356710071,"ricg",FALSE
"12505","Absent","1:3",1,0.427941387577903,"ricg",FALSE
"12506","Present","1:3",3,0.539863009481451,"ricg",FALSE
"12507","Absent","1:3",1,0.582442531640481,"ricg",FALSE
"12508","Absent","1:3",1,0.510249505868615,"ricg",FALSE
"12509","Absent","1:3",1,0.430298375590155,"ricg",FALSE
"12510","Absent","1:3",1,0.419684285117455,"ricg",FALSE
"12511","Present","1:3",3,0.421976975063444,"ricg",FALSE
"12512","Absent","1:3",1,0.427456155966865,"ricg",FALSE
"12513","Absent","1:3",1,0.430120770226949,"ricg",FALSE
"12514","Present","1:3",3,0.47283003508619,"ricg",FALSE
"12515","Present","1:3",3,0.344435635102855,"ricg",FALSE
"12516","Absent","1:3",1,0.507047335115203,"ricg",FALSE
"12517","Absent","1:3",1,0.347269678376051,"ricg",FALSE
"12518","Absent","1:3",1,0.395156648009561,"ricg",FALSE
"12519","Absent","1:3",1,0.547088376843021,"ricg",FALSE
"12520","Absent","1:3",1,0.432480585188841,"ricg",FALSE
"12521","Present","1:3",3,0.439811384236236,"ricg",FALSE
"12522","Absent","1:3",1,0.474380553026549,"ricg",FALSE
"12523","Absent","1:3",1,0.410402086378781,"ricg",FALSE
"12524","Absent","1:3",1,0.463607055678494,"ricg",FALSE
"12525","Present","1:3",3,0.599770228895977,"ricg",FALSE
"12526","Absent","1:3",1,0.407599977861992,"ricg",FALSE
"12527","Absent","1:3",1,0.428715291341177,"ricg",FALSE
"12528","Present","1:3",3,0.44767402197067,"ricg",FALSE
"12529","Present","1:3",3,0.383280159141123,"ricg",FALSE
"12530","Absent","1:3",1,0.503373402113539,"ricg",FALSE
"12531","Absent","1:3",1,0.508882942650871,"ricg",FALSE
"12532","Absent","1:3",1,0.423279093605288,"ricg",FALSE
"12533","Absent","1:3",1,0.364449096111457,"ricg",FALSE
"12534","Present","1:3",3,0.447109872603505,"ricg",FALSE
"12535","Present","1:3",3,0.385878584436796,"ricg",FALSE
"12536","Absent","1:3",1,0.625745489745441,"ricg",FALSE
"12537","Absent","1:3",1,0.439049863414311,"ricg",FALSE
"12538","Absent","1:3",1,0.316264432145545,"ricg",FALSE
"12539","Absent","1:3",1,0.401769916879402,"ricg",FALSE
"12540","Absent","1:3",1,0.366942022054445,"ricg",FALSE
"12541","Present","1:3",3,0.993484986007388,"ricg",FALSE
"12542","Absent","1:3",1,0.46265499770243,"ricg",FALSE
"12543","Present","1:3",3,0.387942167411893,"ricg",FALSE
"12544","Absent","1:3",1,0.657314110939751,"ricg",FALSE
"12545","Absent","1:3",1,0.324131385489636,"ricg",FALSE
"12546","Absent","1:3",1,0.356093851134119,"ricg",FALSE
"12547","Absent","1:3",1,0.406611489077477,"ricg",FALSE
"12548","Absent","1:3",1,0.417192148615413,"ricg",FALSE
"12549","Absent","1:3",1,0.302541261016813,"ricg",FALSE
"12550","Absent","1:3",1,0.361084943402147,"ricg",FALSE
"12551","Absent","1:3",1,0.392908260724198,"ricg",FALSE
"12552","Absent","1:3",1,0.318581102293138,"ricg",FALSE
"12553","Absent","1:3",1,0.350211709619543,"ricg",FALSE
"12554","Absent","1:3",1,0.331609475376808,"ricg",FALSE
"12555","Absent","1:3",1,0.360833322333747,"ricg",FALSE
"12556","Absent","1:3",1,0.342238997535787,"ricg",FALSE
"12557","Present","1:3",3,0.46204730880072,"ricg",FALSE
"12558","Absent","1:3",1,0.349931337872022,"ricg",FALSE
"12559","Absent","1:3",1,0.456749424836289,"ricg",FALSE
"12560","Absent","1:3",1,0.403303653565217,"ricg",FALSE
"12561","Absent","1:3",1,0.408572745499441,"ricg",FALSE
"12562","Absent","1:3",1,0.333877647550253,"ricg",FALSE
"12563","Absent","1:3",1,0.357982253456157,"ricg",FALSE
"12564","Absent","1:3",1,0.341742713754684,"ricg",FALSE
"12565","Absent","1:3",1,0.418907437868256,"ricg",FALSE
"12566","Absent","1:3",1,0.541641051752322,"ricg",FALSE
"12567","Absent","1:3",1,0.440472044609578,"ricg",FALSE
"12568","Absent","1:3",1,0.408263100538534,"ricg",FALSE
"12569","Absent","1:3",1,0.392330307422526,"ricg",FALSE
"12570","Present","1:3",3,0.512043818136135,"ricg",FALSE
"12571","Absent","1:3",1,0.440142193726388,"ricg",FALSE
"12572","Absent","1:3",1,0.42958239797872,"ricg",FALSE
"12573","Absent","1:3",1,0.352067290004925,"ricg",FALSE
"12574","Present","1:3",3,0.530732533728951,"ricg",FALSE
"12575","Absent","1:3",1,0.490457013073865,"ricg",FALSE
"12576","Present","1:3",1,0.423850799047614,"ricg",TRUE
"12577","Present","1:3",3,0.47698374879883,"ricg",FALSE
"12578","Present","1:3",3,0.378472243432043,"ricg",FALSE
"12579","Absent","1:3",1,0.578364574161697,"ricg",FALSE
"12580","Present","1:3",3,0.522176109185239,"ricg",FALSE
"12581","Absent","1:3",1,0.695531232613575,"ricg",FALSE
"12582","Absent","1:3",1,0.586197314648416,"ricg",FALSE
"12583","Absent","1:3",1,0.527549723069114,"ricg",FALSE
"12584","Absent","1:3",1,0.468703756317609,"ricg",FALSE
"12585","Absent","1:3",1,0.65518545549503,"ricg",FALSE
"12586","Absent","1:3",1,0.500571519151435,"ricg",FALSE
"12587","Absent","1:3",1,0.535408548932537,"ricg",FALSE
"12588","Absent","1:3",1,0.783089518816723,"ricg",FALSE
"12589","Absent","1:3",1,0.788708874315944,"ricg",FALSE
"12590","Absent","1:3",1,0.487005134706123,"ricg",FALSE
"12591","Absent","1:3",1,0.409933748799176,"ricg",FALSE
"12592","Absent","1:3",1,0.727086831794622,"ricg",FALSE
"12593","Absent","1:3",1,0.721455837684516,"ricg",FALSE
"12594","Absent","1:3",1,0.4790982770146,"ricg",FALSE
"12595","Absent","1:3",1,0.716251152834047,"ricg",FALSE
"12596","Absent","1:3",1,0.449360470322972,"ricg",FALSE
"12597","Absent","1:3",1,0.558908439496918,"ricg",FALSE
"12598","Present","1:3",3,0.69997556200633,"ricg",FALSE
"12599","Absent","1:3",1,0.68691061526215,"ricg",FALSE
"12600","Absent","1:3",1,0.614740310346406,"ricg",FALSE
"12601","Absent","1:3",1,0.752965344805943,"ricg",FALSE
"12602","Present","1:3",3,0.438363241719344,"ricg",FALSE
"12603","Absent","1:3",1,0.475693498182864,"ricg",FALSE
"12604","Absent","1:3",1,0.422454665635996,"ricg",FALSE
"12605","Absent","1:3",1,0.419476504323029,"ricg",FALSE
"12606","Absent","1:3",1,0.422203428010562,"ricg",FALSE
"12607","Absent","1:3",1,0.470082405496669,"ricg",FALSE
"12608","Absent","1:3",1,0.566027995489094,"ricg",FALSE
"12609","Absent","1:3",1,0.379320670398101,"ricg",FALSE
"12610","Absent","1:3",1,0.411162291466553,"ricg",FALSE
"12611","Absent","1:3",1,0.400673556659967,"ricg",FALSE
"12612","Absent","1:3",1,0.40849597802935,"ricg",FALSE
"12613","Absent","1:3",1,0.427398237333364,"ricg",FALSE
"12614","Present","1:3",3,0.49100191888374,"ricg",FALSE
"12615","Present","1:3",3,0.325725183576196,"ricg",FALSE
"12616","Absent","1:3",1,0.488318091140627,"ricg",FALSE
"12617","Absent","1:3",1,0.469754595881568,"ricg",FALSE
"12618","Absent","1:3",1,0.544262404661367,"ricg",FALSE
"12619","Present","1:3",1,0.413619617393124,"ricg",TRUE
"12620","Absent","1:3",1,0.49070302911332,"ricg",FALSE
"12621","Present","1:3",3,0.453403237542261,"ricg",FALSE
"12622","Present","1:3",3,0.330649083162825,"ricg",FALSE
"12623","Present","1:3",3,0.312017504281357,"ricg",FALSE
"12624","Present","1:3",3,0.341588235244672,"ricg",FALSE
"12625","Present","1:3",3,0.376232630216236,"ricg",FALSE
"12626","Absent","1:3",1,0.402718178020677,"ricg",FALSE
"12627","Absent","1:3",1,0.541221362515898,"ricg",FALSE
"12628","Absent","1:3",1,0.426715344805871,"ricg",FALSE
"12629","Absent","1:3",1,0.405111051752101,"ricg",FALSE
"12630","Absent","1:3",1,0.450383198279269,"ricg",FALSE
"12631","Absent","1:3",1,0.418516048201582,"ricg",FALSE
"12632","Absent","1:3",1,0.410407033541105,"ricg",FALSE
"12633","Present","1:3",3,0.45314275218243,"ricg",FALSE
"12634","Present","1:3",3,0.372937557328441,"ricg",FALSE
"12635","Absent","1:3",3,0.431389999164821,"ricg",TRUE
"12636","Present","1:3",3,0.474379361346564,"ricg",FALSE
"12637","Present","1:3",3,0.372980991604436,"ricg",FALSE
"12638","Absent","1:3",1,0.415402900046047,"ricg",FALSE
"12639","Absent","1:3",1,0.351476728206762,"ricg",FALSE
"12640","Present","1:3",3,0.41283316152203,"ricg",FALSE
"12641","Present","1:3",3,0.476585126352347,"ricg",FALSE
"12642","Absent","1:3",1,0.41509113487291,"ricg",FALSE
"12643","Absent","1:3",1,0.385670803641915,"ricg",FALSE
"12644","Present","1:3",3,0.377551902176037,"ricg",FALSE
"12645","Absent","1:3",1,0.489569497514367,"ricg",FALSE
"12646","Absent","1:3",1,0.361829694248627,"ricg",FALSE
"12647","Present","1:3",3,0.423054945073545,"ricg",FALSE
"12648","Absent","1:3",1,0.817331246397316,"ricg",FALSE
"12649","Absent","1:3",1,0.449324201161289,"ricg",FALSE
"12650","Absent","1:3",1,0.372304290547618,"ricg",FALSE
"12651","Absent","1:3",1,0.516016577001665,"ricg",FALSE
"12652","Absent","1:3",1,0.529505009815693,"ricg",FALSE
"12653","Absent","1:3",1,0.40401822522017,"ricg",FALSE
"12654","Absent","1:3",1,0.409447073639058,"ricg",FALSE
"12655","Absent","1:3",1,0.401148555615691,"ricg",FALSE
"12656","Absent","1:3",1,0.427833023683434,"ricg",FALSE
"12657","Absent","1:3",1,0.502492074266229,"ricg",FALSE
"12658","Absent","1:3",1,0.507852109769829,"ricg",FALSE
"12659","Absent","1:3",1,0.486550916837132,"ricg",FALSE
"12660","Absent","1:3",1,0.465096846831784,"ricg",FALSE
"12661","Absent","1:3",1,0.478379254417177,"ricg",FALSE
"12662","Absent","1:3",1,0.395376108767323,"ricg",FALSE
"12663","Absent","1:3",1,0.435549171295861,"ricg",FALSE
"12664","Absent","1:3",1,0.446337329685321,"ricg",FALSE
"12665","Absent","1:3",1,0.331630444425628,"ricg",FALSE
"12666","Absent","1:3",1,0.480542182866429,"ricg",FALSE
"12667","Present","1:3",3,0.52067003675711,"ricg",FALSE
"12668","Present","1:3",3,0.486101747629618,"ricg",FALSE
"12669","Absent","1:3",1,0.526070559291384,"ricg",FALSE
"12670","Present","1:3",1,0.405867475042669,"ricg",TRUE
"12671","Present","1:3",3,0.424571092268707,"ricg",FALSE
"12672","Absent","1:3",3,0.445795901173369,"ricg",TRUE
"12673","Absent","1:3",1,0.541702210851781,"ricg",FALSE
"12674","Present","1:3",3,0.645643876613576,"ricg",FALSE
"12675","Absent","1:3",1,0.434917148824297,"ricg",FALSE
"12676","Absent","1:3",1,0.44031795706087,"ricg",FALSE
"12677","Absent","1:3",1,0.621468258635559,"ricg",FALSE
"12678","Absent","1:3",1,0.41074931999492,"ricg",FALSE
"12679","Absent","1:3",1,0.421350775657174,"ricg",FALSE
"12680","Absent","1:3",1,0.680040676663793,"ricg",FALSE
"12681","Absent","1:3",1,0.959984562048703,"ricg",FALSE
"12682","Absent","1:3",1,0.346353254250062,"ricg",FALSE
"12683","Present","1:3",3,0.541319568940253,"ricg",FALSE
"12684","Absent","1:3",1,0.455913820642309,"ricg",FALSE
"12685","Absent","1:3",1,0.423894988930897,"ricg",FALSE
"12686","Absent","1:3",1,0.442302968129752,"ricg",FALSE
